fecha;siglas;grupo_edad;hombres;mujeres;enfermos
2020-08-03;CyL;50-59;5814;8915;14729
2020-08-03;BU;60-69;598;734;1332
2020-08-03;SE;60-69;608;688;1296
2020-08-03;BU;70-79;419;413;832
2020-08-03;LE;70-79;644;574;1218
2020-08-03;SA;70-79;525;577;1102
2020-08-03;SE;70-79;422;418;840
2020-08-03;SO;70-79;182;168;350
2020-08-03;SA;>80;754;1332;2086
2020-08-03;VA;>80;667;1345;2012
2020-08-03;CyL;>80;4627;8136;12763
2020-08-02;AV;0-9;136;120;256
2020-08-02;LE;0-9;274;248;522
2020-08-02;ZA;0-9;213;202;415
2020-08-02;CyL;0-9;2061;1832;3893
2020-08-02;AV;10-19;130;99;229
2020-08-02;BU;10-19;256;242;498
2020-08-02;CyL;10-19;1549;1527;3076
2020-08-02;AV;20-29;175;226;401
2020-08-02;PA;20-29;163;198;361
2020-08-02;SO;20-29;160;226;386
2020-08-02;LE;30-39;594;945;1539
2020-08-02;VA;30-39;808;1191;1999
2020-08-02;CyL;30-39;3979;5794;9773
2020-08-02;LE;40-49;861;1345;2206
2020-08-02;VA;40-49;1140;1657;2797
2020-08-02;CyL;40-49;5741;8272;14013
2020-08-02;CyL;50-59;5799;8899;14698
2020-08-02;LE;60-69;760;954;1714
2020-08-02;SA;60-69;751;910;1661
2020-08-02;SA;70-79;522;574;1096
2020-08-02;SO;70-79;180;167;347
2020-08-02;ZA;70-79;161;154;315
2020-08-02;AV;>80;402;648;1050
2020-08-02;BU;>80;571;995;1566
2020-08-02;SE;>80;630;1012;1642
2020-08-02;ZA;>80;223;348;571
2020-08-02;BU;0-9;275;197;472
2020-08-02;SA;0-9;298;339;637
2020-08-02;SE;0-9;187;161;348
2020-08-02;VA;0-9;501;437;938
2020-08-02;LE;10-19;216;215;431
2020-08-02;PA;10-19;99;86;185
2020-08-02;SE;10-19;136;137;273
2020-08-02;VA;10-19;332;340;672
2020-08-02;ZA;10-19;77;88;165
2020-08-02;SE;20-29;245;368;613
2020-08-02;VA;20-29;526;730;1256
2020-08-02;AV;30-39;288;401;689
2020-08-02;SE;30-39;367;541;908
2020-08-02;SO;30-39;202;323;525
2020-08-02;PA;40-49;368;463;831
2020-08-02;SE;40-49;588;888;1476
2020-08-02;SO;40-49;300;499;799
2020-08-02;ZA;40-49;217;332;549
2020-08-02;LE;50-59;875;1323;2198
2020-08-02;SO;50-59;351;584;935
2020-08-02;VA;50-59;960;1491;2451
2020-08-02;PA;60-69;305;336;641
2020-08-02;SE;60-69;609;686;1295
2020-08-02;CyL;60-69;4639;5650;10289
2020-08-02;AV;70-79;277;299;576
2020-08-02;BU;70-79;417;411;828
2020-08-02;LE;70-79;642;573;1215
2020-08-02;PA;70-79;202;224;426
2020-08-02;SE;70-79;419;416;835
2020-08-02;VA;70-79;572;650;1222
2020-08-02;CyL;70-79;3392;3468;6860
2020-08-02;PA;>80;222;424;646
2020-08-02;SA;>80;755;1331;2086
2020-08-02;VA;>80;664;1344;2008
2020-08-02;PA;0-9;89;54;143
2020-08-02;SO;0-9;88;74;162
2020-08-02;SA;10-19;226;247;473
2020-08-02;SO;10-19;77;73;150
2020-08-02;BU;20-29;439;558;997
2020-08-02;LE;20-29;384;495;879
2020-08-02;SA;20-29;416;566;982
2020-08-02;ZA;20-29;89;117;206
2020-08-02;CyL;20-29;2597;3484;6081
2020-08-02;BU;30-39;693;902;1595
2020-08-02;PA;30-39;256;337;593
2020-08-02;SA;30-39;632;936;1568
2020-08-02;ZA;30-39;139;218;357
2020-08-02;AV;40-49;420;604;1024
2020-08-02;BU;40-49;1006;1266;2272
2020-08-02;SA;40-49;841;1218;2059
2020-08-02;AV;50-59;410;670;1080
2020-08-02;BU;50-59;877;1282;2159
2020-08-02;PA;50-59;356;500;856
2020-08-02;SA;50-59;984;1491;2475
2020-08-02;SE;50-59;742;1176;1918
2020-08-02;ZA;50-59;244;382;626
2020-08-02;AV;60-69;371;443;814
2020-08-02;BU;60-69;593;730;1323
2020-08-02;SO;60-69;265;341;606
2020-08-02;VA;60-69;759;990;1749
2020-08-02;ZA;60-69;226;260;486
2020-08-02;LE;>80;780;1375;2155
2020-08-02;SO;>80;375;648;1023
2020-08-02;CyL;>80;4622;8125;12747
2020-07-30;AV;0-9;136;120;256
2020-07-30;SA;0-9;294;332;626
2020-07-30;SE;0-9;187;158;345
2020-07-30;SO;0-9;83;67;150
2020-07-30;VA;0-9;497;436;933
2020-07-30;SA;10-19;226;242;468
2020-07-30;ZA;10-19;77;87;164
2020-07-30;AV;20-29;175;226;401
2020-07-30;SO;20-29;155;222;377
2020-07-30;CyL;20-29;2583;3440;6023
2020-07-30;BU;30-39;679;892;1571
2020-07-30;PA;30-39;255;336;591
2020-07-30;SA;30-39;622;930;1552
2020-07-30;SE;30-39;366;542;908
2020-07-30;SO;30-39;196;312;508
2020-07-30;CyL;30-39;3939;5763;9702
2020-07-30;SA;40-49;838;1216;2054
2020-07-30;SE;40-49;589;884;1473
2020-07-30;CyL;40-49;5705;8239;13944
2020-07-30;AV;50-59;409;669;1078
2020-07-30;SA;50-59;981;1486;2467
2020-07-30;ZA;50-59;242;380;622
2020-07-30;LE;60-69;759;951;1710
2020-07-30;SO;60-69;264;340;604
2020-07-30;ZA;60-69;226;259;485
2020-07-30;LE;70-79;643;573;1216
2020-07-30;AV;>80;402;645;1047
2020-07-30;BU;>80;570;992;1562
2020-07-30;PA;>80;221;423;644
2020-07-30;CyL;>80;4607;8101;12708
2020-07-30;BU;0-9;276;192;468
2020-07-30;BU;10-19;247;228;475
2020-07-30;PA;10-19;98;85;183
2020-07-30;SE;10-19;135;131;266
2020-07-30;SO;10-19;72;71;143
2020-07-30;CyL;10-19;1530;1496;3026
2020-07-30;BU;20-29;436;547;983
2020-07-30;VA;20-29;521;725;1246
2020-07-30;AV;30-39;288;401;689
2020-07-30;ZA;30-39;136;216;352
2020-07-30;AV;40-49;420;602;1022
2020-07-30;BU;40-49;989;1259;2248
2020-07-30;SO;40-49;297;494;791
2020-07-30;SE;50-59;739;1173;1912
2020-07-30;SO;50-59;349;583;932
2020-07-30;CyL;50-59;5784;8876;14660
2020-07-30;AV;60-69;370;442;812
2020-07-30;SA;60-69;747;908;1655
2020-07-30;VA;60-69;758;989;1747
2020-07-30;CyL;60-69;4624;5636;10260
2020-07-30;SA;70-79;517;571;1088
2020-07-30;SE;70-79;415;411;826
2020-07-30;ZA;70-79;159;153;312
2020-07-30;SE;>80;627;1009;1636
2020-07-30;LE;0-9;272;246;518
2020-07-30;PA;0-9;88;53;141
2020-07-30;ZA;0-9;211;200;411
2020-07-30;CyL;0-9;2044;1804;3848
2020-07-30;AV;10-19;130;99;229
2020-07-30;LE;10-19;215;214;429
2020-07-30;VA;10-19;330;339;669
2020-07-30;LE;20-29;385;492;877
2020-07-30;PA;20-29;163;197;360
2020-07-30;SA;20-29;414;555;969
2020-07-30;SE;20-29;245;362;607
2020-07-30;ZA;20-29;89;114;203
2020-07-30;LE;30-39;593;948;1541
2020-07-30;VA;30-39;804;1186;1990
2020-07-30;LE;40-49;859;1345;2204
2020-07-30;PA;40-49;365;461;826
2020-07-30;VA;40-49;1132;1648;2780
2020-07-30;ZA;40-49;216;330;546
2020-07-30;BU;50-59;874;1272;2146
2020-07-30;LE;50-59;875;1322;2197
2020-07-30;PA;50-59;356;500;856
2020-07-30;VA;50-59;959;1491;2450
2020-07-30;BU;60-69;590;728;1318
2020-07-30;PA;60-69;302;335;637
2020-07-30;SE;60-69;608;684;1292
2020-07-30;AV;70-79;277;298;575
2020-07-30;BU;70-79;414;407;821
2020-07-30;PA;70-79;200;223;423
2020-07-30;SO;70-79;176;166;342
2020-07-30;VA;70-79;571;648;1219
2020-07-30;CyL;70-79;3372;3450;6822
2020-07-30;LE;>80;779;1373;2152
2020-07-30;SA;>80;749;1324;2073
2020-07-30;SO;>80;372;645;1017
2020-07-30;VA;>80;664;1345;2009
2020-07-30;ZA;>80;223;345;568
2020-07-29;PA;0-9;88;51;139
2020-07-29;SA;0-9;293;329;622
2020-07-29;SE;0-9;184;156;340
2020-07-29;SA;10-19;224;240;464
2020-07-29;VA;10-19;328;333;661
2020-07-29;ZA;10-19;77;87;164
2020-07-29;LE;20-29;385;492;877
2020-07-29;SA;20-29;412;555;967
2020-07-29;SE;20-29;249;361;610
2020-07-29;SO;20-29;154;217;371
2020-07-29;PA;30-39;254;335;589
2020-07-29;SE;30-39;366;540;906
2020-07-29;VA;30-39;799;1183;1982
2020-07-29;AV;40-49;419;602;1021
2020-07-29;PA;40-49;366;460;826
2020-07-29;VA;40-49;1127;1646;2773
2020-07-29;LE;50-59;873;1318;2191
2020-07-29;SA;50-59;980;1487;2467
2020-07-29;VA;50-59;956;1485;2441
2020-07-29;CyL;50-59;5774;8859;14633
2020-07-29;VA;60-69;752;985;1737
2020-07-29;AV;70-79;277;298;575
2020-07-29;LE;70-79;640;572;1212
2020-07-29;SA;70-79;516;571;1087
2020-07-29;VA;70-79;569;648;1217
2020-07-29;SO;>80;372;644;1016
2020-07-29;ZA;>80;222;345;567
2020-07-29;CyL;>80;4603;8092;12695
2020-07-29;LE;0-9;269;241;510
2020-07-29;ZA;0-9;211;199;410
2020-07-29;AV;10-19;129;98;227
2020-07-29;LE;10-19;215;214;429
2020-07-29;SO;10-19;72;70;142
2020-07-29;CyL;10-19;1518;1487;3005
2020-07-29;AV;20-29;176;226;402
2020-07-29;BU;20-29;436;543;979
2020-07-29;BU;30-39;676;892;1568
2020-07-29;LE;30-39;589;948;1537
2020-07-29;SO;30-39;194;311;505
2020-07-29;ZA;30-39;135;214;349
2020-07-29;LE;40-49;860;1343;2203
2020-07-29;SA;40-49;838;1217;2055
2020-07-29;BU;50-59;874;1271;2145
2020-07-29;SE;50-59;737;1169;1906
2020-07-29;SO;50-59;348;582;930
2020-07-29;BU;60-69;592;726;1318
2020-07-29;SA;60-69;746;909;1655
2020-07-29;SE;60-69;610;683;1293
2020-07-29;SO;60-69;263;339;602
2020-07-29;CyL;60-69;4618;5626;10244
2020-07-29;BU;70-79;415;407;822
2020-07-29;SE;70-79;413;411;824
2020-07-29;BU;>80;570;993;1563
2020-07-29;PA;>80;221;423;644
2020-07-29;VA;>80;662;1344;2006
2020-07-29;AV;0-9;135;119;254
2020-07-29;BU;0-9;272;188;460
2020-07-29;SO;0-9;83;66;149
2020-07-29;VA;0-9;495;433;928
2020-07-29;CyL;0-9;2030;1782;3812
2020-07-29;BU;10-19;242;230;472
2020-07-29;PA;10-19;98;85;183
2020-07-29;SE;10-19;133;130;263
2020-07-29;PA;20-29;162;198;360
2020-07-29;VA;20-29;517;718;1235
2020-07-29;ZA;20-29;89;113;202
2020-07-29;CyL;20-29;2580;3423;6003
2020-07-29;AV;30-39;288;401;689
2020-07-29;SA;30-39;619;932;1551
2020-07-29;CyL;30-39;3920;5756;9676
2020-07-29;BU;40-49;980;1253;2233
2020-07-29;SE;40-49;588;882;1470
2020-07-29;SO;40-49;291;490;781
2020-07-29;ZA;40-49;216;330;546
2020-07-29;CyL;40-49;5685;8223;13908
2020-07-29;AV;50-59;409;668;1077
2020-07-29;PA;50-59;355;499;854
2020-07-29;ZA;50-59;242;380;622
2020-07-29;AV;60-69;371;442;813
2020-07-29;LE;60-69;758;948;1706
2020-07-29;PA;60-69;301;335;636
2020-07-29;ZA;60-69;225;259;484
2020-07-29;PA;70-79;199;222;421
2020-07-29;SO;70-79;176;166;342
2020-07-29;ZA;70-79;159;153;312
2020-07-29;CyL;70-79;3364;3448;6812
2020-07-29;AV;>80;402;645;1047
2020-07-29;LE;>80;778;1372;2150
2020-07-29;SA;>80;751;1322;2073
2020-07-29;SE;>80;625;1004;1629
2020-07-28;AV;0-9;135;119;254
2020-07-28;LE;0-9;268;240;508
2020-07-28;SA;0-9;295;329;624
2020-07-28;SE;0-9;182;157;339
2020-07-28;SO;0-9;83;65;148
2020-07-28;VA;0-9;492;428;920
2020-07-28;AV;10-19;130;98;228
2020-07-28;SO;10-19;72;68;140
2020-07-28;VA;10-19;328;331;659
2020-07-28;LE;20-29;383;490;873
2020-07-28;SO;20-29;154;216;370
2020-07-28;VA;20-29;513;714;1227
2020-07-28;SE;30-39;365;540;905
2020-07-28;VA;30-39;796;1181;1977
2020-07-28;ZA;30-39;135;214;349
2020-07-28;AV;40-49;419;601;1020
2020-07-28;SA;50-59;981;1487;2468
2020-07-28;SE;50-59;736;1169;1905
2020-07-28;BU;60-69;592;724;1316
2020-07-28;LE;60-69;758;945;1703
2020-07-28;PA;60-69;301;334;635
2020-07-28;SO;60-69;262;338;600
2020-07-28;AV;>80;401;643;1044
2020-07-28;LE;>80;774;1372;2146
2020-07-28;PA;>80;221;423;644
2020-07-28;SO;>80;372;644;1016
2020-07-28;ZA;>80;222;345;567
2020-07-28;ZA;0-9;209;197;406
2020-07-28;CyL;0-9;2017;1772;3789
2020-07-28;BU;10-19;236;229;465
2020-07-28;PA;10-19;98;84;182
2020-07-28;SE;10-19;135;129;264
2020-07-28;CyL;10-19;1514;1478;2992
2020-07-28;AV;20-29;176;226;402
2020-07-28;BU;30-39;673;891;1564
2020-07-28;PA;30-39;254;334;588
2020-07-28;SA;30-39;615;927;1542
2020-07-28;SO;30-39;194;310;504
2020-07-28;CyL;30-39;3908;5745;9653
2020-07-28;BU;40-49;974;1254;2228
2020-07-28;LE;40-49;860;1343;2203
2020-07-28;SA;40-49;837;1217;2054
2020-07-28;SO;40-49;290;487;777
2020-07-28;VA;40-49;1126;1646;2772
2020-07-28;CyL;40-49;5672;8218;13890
2020-07-28;LE;50-59;872;1317;2189
2020-07-28;VA;50-59;956;1484;2440
2020-07-28;CyL;50-59;5766;8844;14610
2020-07-28;SA;60-69;744;905;1649
2020-07-28;SE;60-69;608;680;1288
2020-07-28;VA;60-69;749;983;1732
2020-07-28;ZA;60-69;225;259;484
2020-07-28;LE;70-79;640;572;1212
2020-07-28;PA;70-79;198;222;420
2020-07-28;SE;70-79;413;411;824
2020-07-28;VA;70-79;568;649;1217
2020-07-28;VA;>80;662;1344;2006
2020-07-28;CyL;>80;4594;8081;12675
2020-07-28;BU;0-9;268;187;455
2020-07-28;PA;0-9;85;50;135
2020-07-28;LE;10-19;214;214;428
2020-07-28;SA;10-19;224;238;462
2020-07-28;ZA;10-19;77;87;164
2020-07-28;BU;20-29;433;539;972
2020-07-28;PA;20-29;162;196;358
2020-07-28;SA;20-29;414;552;966
2020-07-28;SE;20-29;247;360;607
2020-07-28;ZA;20-29;89;113;202
2020-07-28;CyL;20-29;2571;3406;5977
2020-07-28;AV;30-39;288;399;687
2020-07-28;LE;30-39;588;949;1537
2020-07-28;PA;40-49;365;461;826
2020-07-28;SE;40-49;585;879;1464
2020-07-28;ZA;40-49;216;330;546
2020-07-28;AV;50-59;408;665;1073
2020-07-28;BU;50-59;870;1268;2138
2020-07-28;PA;50-59;355;495;850
2020-07-28;SO;50-59;346;580;926
2020-07-28;ZA;50-59;242;379;621
2020-07-28;AV;60-69;370;441;811
2020-07-28;CyL;60-69;4609;5609;10218
2020-07-28;AV;70-79;277;298;575
2020-07-28;BU;70-79;417;407;824
2020-07-28;SA;70-79;516;571;1087
2020-07-28;SO;70-79;176;165;341
2020-07-28;ZA;70-79;159;153;312
2020-07-28;CyL;70-79;3364;3448;6812
2020-07-28;BU;>80;569;990;1559
2020-07-28;SA;>80;749;1321;2070
2020-07-28;SE;>80;624;999;1623
2020-07-27;LE;0-9;267;240;507
2020-07-27;PA;0-9;86;50;136
2020-07-27;SE;0-9;183;157;340
2020-07-27;VA;0-9;493;427;920
2020-07-27;CyL;0-9;2008;1764;3772
2020-07-27;SA;10-19;223;237;460
2020-07-27;SO;10-19;71;68;139
2020-07-27;PA;20-29;165;194;359
2020-07-27;SA;20-29;411;551;962
2020-07-27;SE;20-29;244;359;603
2020-07-27;CyL;20-29;2566;3390;5956
2020-07-27;SE;30-39;362;539;901
2020-07-27;AV;40-49;418;602;1020
2020-07-27;BU;40-49;973;1250;2223
2020-07-27;PA;40-49;364;461;825
2020-07-27;LE;50-59;870;1315;2185
2020-07-27;PA;50-59;355;493;848
2020-07-27;SE;50-59;735;1169;1904
2020-07-27;ZA;50-59;242;379;621
2020-07-27;CyL;50-59;5760;8828;14588
2020-07-27;LE;60-69;755;945;1700
2020-07-27;SE;60-69;606;679;1285
2020-07-27;BU;70-79;416;405;821
2020-07-27;LE;70-79;638;570;1208
2020-07-27;SA;70-79;516;570;1086
2020-07-27;SE;70-79;410;411;821
2020-07-27;VA;70-79;569;650;1219
2020-07-27;ZA;70-79;159;153;312
2020-07-27;CyL;70-79;3358;3442;6800
2020-07-27;AV;>80;400;643;1043
2020-07-27;VA;>80;662;1345;2007
2020-07-27;CyL;>80;4593;8078;12671
2020-07-27;AV;0-9;134;119;253
2020-07-27;BU;0-9;261;184;445
2020-07-27;SA;0-9;293;327;620
2020-07-27;SO;0-9;82;64;146
2020-07-27;AV;10-19;128;98;226
2020-07-27;LE;10-19;214;213;427
2020-07-27;ZA;10-19;77;87;164
2020-07-27;SO;20-29;154;215;369
2020-07-27;VA;20-29;513;711;1224
2020-07-27;AV;30-39;288;400;688
2020-07-27;PA;30-39;252;331;583
2020-07-27;SO;30-39;194;309;503
2020-07-27;VA;30-39;795;1179;1974
2020-07-27;ZA;30-39;135;214;349
2020-07-27;CyL;30-39;3892;5731;9623
2020-07-27;LE;40-49;857;1340;2197
2020-07-27;AV;50-59;408;663;1071
2020-07-27;SO;50-59;346;580;926
2020-07-27;BU;60-69;589;721;1310
2020-07-27;PA;60-69;302;335;637
2020-07-27;ZA;60-69;225;259;484
2020-07-27;CyL;60-69;4601;5602;10203
2020-07-27;LE;>80;773;1371;2144
2020-07-27;PA;>80;221;422;643
2020-07-27;SE;>80;625;997;1622
2020-07-27;SO;>80;372;644;1016
2020-07-27;ZA;0-9;209;196;405
2020-07-27;BU;10-19;233;229;462
2020-07-27;PA;10-19;97;83;180
2020-07-27;SE;10-19;133;130;263
2020-07-27;VA;10-19;325;331;656
2020-07-27;CyL;10-19;1501;1476;2977
2020-07-27;AV;20-29;176;223;399
2020-07-27;BU;20-29;432;537;969
2020-07-27;LE;20-29;382;487;869
2020-07-27;ZA;20-29;89;113;202
2020-07-27;BU;30-39;668;889;1557
2020-07-27;LE;30-39;583;947;1530
2020-07-27;SA;30-39;615;923;1538
2020-07-27;SA;40-49;836;1215;2051
2020-07-27;SE;40-49;583;877;1460
2020-07-27;SO;40-49;290;487;777
2020-07-27;VA;40-49;1125;1645;2770
2020-07-27;ZA;40-49;217;330;547
2020-07-27;CyL;40-49;5663;8207;13870
2020-07-27;BU;50-59;868;1263;2131
2020-07-27;SA;50-59;982;1486;2468
2020-07-27;VA;50-59;954;1480;2434
2020-07-27;AV;60-69;370;440;810
2020-07-27;SA;60-69;744;905;1649
2020-07-27;SO;60-69;262;337;599
2020-07-27;VA;60-69;748;981;1729
2020-07-27;AV;70-79;276;297;573
2020-07-27;PA;70-79;198;220;418
2020-07-27;SO;70-79;176;166;342
2020-07-27;BU;>80;569;990;1559
2020-07-27;SA;>80;749;1321;2070
2020-07-27;ZA;>80;222;345;567
2020-07-26;AV;0-9;134;121;255
2020-07-26;LE;0-9;268;239;507
2020-07-26;SA;0-9;294;327;621
2020-07-26;SE;0-9;180;155;335
2020-07-26;BU;10-19;231;223;454
2020-07-26;SE;20-29;242;357;599
2020-07-26;ZA;20-29;88;113;201
2020-07-26;CyL;20-29;2554;3383;5937
2020-07-26;PA;30-39;251;331;582
2020-07-26;SA;30-39;614;923;1537
2020-07-26;SO;30-39;194;308;502
2020-07-26;AV;40-49;418;601;1019
2020-07-26;SE;40-49;584;875;1459
2020-07-26;AV;50-59;407;663;1070
2020-07-26;BU;50-59;864;1261;2125
2020-07-26;LE;50-59;869;1314;2183
2020-07-26;SE;50-59;733;1169;1902
2020-07-26;VA;50-59;952;1476;2428
2020-07-26;CyL;50-59;5747;8815;14562
2020-07-26;LE;60-69;752;945;1697
2020-07-26;SA;60-69;744;904;1648
2020-07-26;VA;60-69;745;982;1727
2020-07-26;CyL;60-69;4590;5604;10194
2020-07-26;SO;70-79;176;164;340
2020-07-26;AV;>80;400;643;1043
2020-07-26;BU;>80;569;988;1557
2020-07-26;PA;>80;220;423;643
2020-07-26;SA;>80;749;1319;2068
2020-07-26;SO;>80;372;644;1016
2020-07-26;PA;0-9;85;50;135
2020-07-26;SO;0-9;82;63;145
2020-07-26;ZA;0-9;209;196;405
2020-07-26;CyL;0-9;2003;1765;3768
2020-07-26;AV;10-19;128;97;225
2020-07-26;LE;10-19;213;213;426
2020-07-26;PA;10-19;98;82;180
2020-07-26;SA;10-19;222;237;459
2020-07-26;VA;10-19;323;331;654
2020-07-26;CyL;10-19;1492;1464;2956
2020-07-26;AV;20-29;176;223;399
2020-07-26;PA;20-29;165;193;358
2020-07-26;SA;20-29;408;548;956
2020-07-26;SO;20-29;153;214;367
2020-07-26;BU;30-39;664;887;1551
2020-07-26;LE;30-39;584;944;1528
2020-07-26;SE;30-39;362;539;901
2020-07-26;VA;30-39;791;1177;1968
2020-07-26;ZA;30-39;136;214;350
2020-07-26;CyL;30-39;3884;5723;9607
2020-07-26;BU;40-49;973;1244;2217
2020-07-26;SA;40-49;837;1216;2053
2020-07-26;ZA;40-49;217;330;547
2020-07-26;CyL;40-49;5662;8194;13856
2020-07-26;SO;50-59;346;578;924
2020-07-26;ZA;50-59;242;378;620
2020-07-26;AV;60-69;369;440;809
2020-07-26;BU;60-69;586;724;1310
2020-07-26;PA;60-69;303;335;638
2020-07-26;ZA;60-69;225;259;484
2020-07-26;BU;70-79;414;404;818
2020-07-26;PA;70-79;198;218;416
2020-07-26;SE;70-79;407;410;817
2020-07-26;VA;70-79;571;649;1220
2020-07-26;ZA;70-79;159;153;312
2020-07-26;ZA;>80;222;345;567
2020-07-26;CyL;>80;4592;8076;12668
2020-07-26;BU;0-9;256;186;442
2020-07-26;VA;0-9;495;428;923
2020-07-26;SE;10-19;131;127;258
2020-07-26;SO;10-19;70;67;137
2020-07-26;ZA;10-19;76;87;163
2020-07-26;BU;20-29;430;538;968
2020-07-26;LE;20-29;382;488;870
2020-07-26;VA;20-29;510;709;1219
2020-07-26;AV;30-39;288;400;688
2020-07-26;LE;40-49;857;1339;2196
2020-07-26;PA;40-49;364;461;825
2020-07-26;SO;40-49;290;487;777
2020-07-26;VA;40-49;1122;1641;2763
2020-07-26;PA;50-59;356;494;850
2020-07-26;SA;50-59;978;1482;2460
2020-07-26;SE;60-69;605;678;1283
2020-07-26;SO;60-69;261;337;598
2020-07-26;AV;70-79;276;297;573
2020-07-26;LE;70-79;636;569;1205
2020-07-26;SA;70-79;514;569;1083
2020-07-26;CyL;70-79;3351;3433;6784
2020-07-26;LE;>80;774;1370;2144
2020-07-26;SE;>80;625;998;1623
2020-07-26;VA;>80;661;1346;2007
2020-07-23;LE;0-9;268;238;506
2020-07-23;PA;0-9;83;50;133
2020-07-23;SA;0-9;292;325;617
2020-07-23;SE;0-9;170;153;323
2020-07-23;VA;0-9;495;427;922
2020-07-23;CyL;0-9;1987;1751;3738
2020-07-23;AV;10-19;128;97;225
2020-07-23;PA;10-19;97;80;177
2020-07-23;SE;10-19;129;125;254
2020-07-23;VA;10-19;322;329;651
2020-07-23;CyL;10-19;1478;1455;2933
2020-07-23;AV;20-29;176;220;396
2020-07-23;AV;30-39;287;399;686
2020-07-23;LE;30-39;576;937;1513
2020-07-23;PA;30-39;251;331;582
2020-07-23;SE;30-39;361;537;898
2020-07-23;VA;30-39;791;1171;1962
2020-07-23;PA;40-49;365;459;824
2020-07-23;ZA;40-49;217;331;548
2020-07-23;CyL;40-49;5646;8175;13821
2020-07-23;PA;50-59;355;491;846
2020-07-23;VA;50-59;952;1473;2425
2020-07-23;AV;60-69;368;439;807
2020-07-23;BU;60-69;587;726;1313
2020-07-23;LE;60-69;751;944;1695
2020-07-23;BU;70-79;413;402;815
2020-07-23;SE;70-79;405;409;814
2020-07-23;AV;>80;399;643;1042
2020-07-23;LE;>80;772;1368;2140
2020-07-23;SA;>80;749;1320;2069
2020-07-23;AV;0-9;134;118;252
2020-07-23;BU;0-9;254;181;435
2020-07-23;ZA;0-9;209;196;405
2020-07-23;LE;10-19;209;214;423
2020-07-23;SO;20-29;148;211;359
2020-07-23;VA;20-29;507;707;1214
2020-07-23;ZA;20-29;88;113;201
2020-07-23;CyL;20-29;2533;3357;5890
2020-07-23;BU;30-39;665;884;1549
2020-07-23;ZA;30-39;136;214;350
2020-07-23;CyL;30-39;3871;5700;9571
2020-07-23;SA;40-49;836;1216;2052
2020-07-23;SE;40-49;581;871;1452
2020-07-23;SO;40-49;287;486;773
2020-07-23;AV;50-59;408;662;1070
2020-07-23;SO;50-59;346;578;924
2020-07-23;CyL;50-59;5736;8804;14540
2020-07-23;PA;60-69;299;335;634
2020-07-23;SE;60-69;602;674;1276
2020-07-23;ZA;60-69;225;259;484
2020-07-23;CyL;60-69;4581;5592;10173
2020-07-23;AV;70-79;276;297;573
2020-07-23;LE;70-79;634;569;1203
2020-07-23;SA;70-79;512;570;1082
2020-07-23;SO;70-79;174;164;338
2020-07-23;VA;70-79;570;644;1214
2020-07-23;SE;>80;623;993;1616
2020-07-23;SO;>80;370;644;1014
2020-07-23;ZA;>80;221;345;566
2020-07-23;SO;0-9;82;63;145
2020-07-23;BU;10-19;227;221;448
2020-07-23;SA;10-19;222;237;459
2020-07-23;SO;10-19;68;65;133
2020-07-23;ZA;10-19;76;87;163
2020-07-23;BU;20-29;425;535;960
2020-07-23;LE;20-29;380;485;865
2020-07-23;PA;20-29;165;192;357
2020-07-23;SA;20-29;403;544;947
2020-07-23;SE;20-29;241;350;591
2020-07-23;SA;30-39;610;920;1530
2020-07-23;SO;30-39;194;307;501
2020-07-23;AV;40-49;418;600;1018
2020-07-23;BU;40-49;967;1244;2211
2020-07-23;LE;40-49;854;1335;2189
2020-07-23;VA;40-49;1121;1633;2754
2020-07-23;BU;50-59;860;1259;2119
2020-07-23;LE;50-59;867;1315;2182
2020-07-23;SA;50-59;975;1482;2457
2020-07-23;SE;50-59;731;1166;1897
2020-07-23;ZA;50-59;242;378;620
2020-07-23;SA;60-69;745;902;1647
2020-07-23;SO;60-69;261;336;597
2020-07-23;VA;60-69;743;977;1720
2020-07-23;PA;70-79;195;217;412
2020-07-23;ZA;70-79;159;153;312
2020-07-23;CyL;70-79;3338;3425;6763
2020-07-23;BU;>80;567;985;1552
2020-07-23;PA;>80;220;422;642
2020-07-23;VA;>80;662;1342;2004
2020-07-23;CyL;>80;4583;8062;12645
2020-07-22;SE;0-9;167;152;319
2020-07-22;SO;0-9;80;61;141
2020-07-22;VA;0-9;491;428;919
2020-07-22;ZA;0-9;209;196;405
2020-07-22;LE;10-19;208;214;422
2020-07-22;SE;10-19;129;124;253
2020-07-22;SO;10-19;66;64;130
2020-07-22;VA;10-19;323;325;648
2020-07-22;BU;20-29;426;531;957
2020-07-22;LE;20-29;375;485;860
2020-07-22;SO;20-29;147;210;357
2020-07-22;LE;30-39;575;935;1510
2020-07-22;SA;30-39;610;919;1529
2020-07-22;SO;30-39;191;306;497
2020-07-22;BU;40-49;966;1246;2212
2020-07-22;SA;40-49;834;1214;2048
2020-07-22;ZA;40-49;217;331;548
2020-07-22;AV;50-59;407;662;1069
2020-07-22;LE;50-59;868;1315;2183
2020-07-22;PA;50-59;356;490;846
2020-07-22;SA;50-59;974;1478;2452
2020-07-22;ZA;50-59;242;378;620
2020-07-22;AV;60-69;367;439;806
2020-07-22;LE;60-69;750;941;1691
2020-07-22;SA;60-69;745;900;1645
2020-07-22;AV;70-79;276;298;574
2020-07-22;PA;>80;221;423;644
