fecha;provincia;casos_confirmados;nuevos_positivos;altas;fallecimientos;codigo_ine;Posicion
2020-08-24;Segovia;4023;65.0;945.0;214.0;40004;41.166667,-4.0
2020-08-24;Soria;2939;0.0;448.0;124.0;42173;41.666667,-2.666667
2020-08-24;Ávila;2411;29.0;679.0;143.0;5019;40.616092,-4.929031
2020-08-24;Valladolid;5981;23.0;1941.0;402.0;47186;41.583333,-4.666667
2020-08-24;Burgos;4776;0.0;1036.0;218.0;9059;42.383333,-3.666667
2020-08-24;Zamora;1297;43.0;377.0;92.0;49275;41.75,-6.0
2020-08-24;Jaén;2428;22.0;1846.0;192.0;XXXX;
2020-08-24;Huelva;721;5.0;499.0;51.0;XXXX;
2020-08-24;Sevilla;4534;41.0;2986.0;291.0;XXXX;
2020-08-24;Málaga;7671;129.0;4160.0;293.0;XXXX;
2020-08-25;Córdoba;2894;93.0;1792.0;117.0;XXXX;
2020-08-25;Málaga;7815;144.0;4184.0;294.0;XXXX;
2020-08-25;Sevilla;4626;92.0;2989.0;292.0;XXXX;
2020-08-25;Granada;4618;50.0;3028.0;293.0;XXXX;
2020-08-25;Zamora;1300;3.0;378.0;92.0;49275;41.75,-6.0
2020-08-25;Segovia;4046;23.0;945.0;214.0;40004;41.166667,-4.0
2020-08-25;Palencia;1677;36.0;395.0;88.0;34120;42.432128,-4.520647
2020-08-25;Burgos;4938;161.0;1038.0;218.0;9059;42.383333,-3.666667
2020-08-25;Valladolid;6112;131.0;1945.0;403.0;47186;41.583333,-4.666667
2020-08-25;Soria;2998;59.0;448.0;124.0;42173;41.666667,-2.666667
2020-08-25;León;4060;2.0;1761.0;424.0;24089;42.666667,-6.0
2020-08-25;Ávila;2463;52.0;680.0;144.0;5019;40.616092,-4.929031
2020-08-25;Jaén;2452;24.0;1849.0;194.0;XXXX;
2020-08-25;Huelva;727;6.0;504.0;51.0;XXXX;
2020-08-25;Salamanca;5280;102.0;1361.0;384.0;37274;40.833333,-6.0
2020-08-25;Cádiz;2793;95.0;1669.0;177.0;XXXX;
2020-08-25;Almería;4130;126.0;1499.0;68.0;XXXX;
2020-08-26;Soria;3007;9.0;451.0;124.0;42173;41.666667,-2.666667
2020-08-26;Zamora;1320;20.0;379.0;92.0;49275;41.75,-6.0
2020-08-26;León;4098;38.0;1762.0;424.0;24089;42.666667,-6.0
2020-08-26;Burgos;5001;63.0;1044.0;218.0;9059;42.383333,-3.666667
2020-08-26;Segovia;4060;14.0;947.0;215.0;40004;41.166667,-4.0
2020-08-26;Valladolid;6289;177.0;1953.0;404.0;47186;41.583333,-4.666667
2020-08-26;Palencia;1695;18.0;395.0;88.0;34120;42.432128,-4.520647
2020-08-26;Cádiz;2868;75.0;1669.0;177.0;XXXX;
2020-08-26;Almería;4253;123.0;1501.0;69.0;XXXX;
2020-08-26;Granada;4681;63.0;3028.0;294.0;XXXX;
2020-08-26;Córdoba;3012;118.0;1797.0;118.0;XXXX;
2020-08-26;Sevilla;4718;92.0;2992.0;292.0;XXXX;
2020-08-26;Jaén;2488;36.0;1877.0;194.0;XXXX;
2020-08-26;Málaga;8137;322.0;4191.0;295.0;XXXX;
2020-08-26;Salamanca;5363;83.0;1368.0;384.0;37274;40.833333,-6.0
2020-08-26;Huelva;744;17.0;504.0;51.0;XXXX;
2020-08-26;Ávila;2498;35.0;681.0;145.0;5019;40.616092,-4.929031
2020-08-27;Sevilla;4805;87.0;3064.0;292.0;XXXX;
2020-08-27;Ávila;2529;31.0;686.0;146.0;5019;40.616092,-4.929031
2020-08-27;Burgos;5007;6.0;1046.0;219.0;9059;42.383333,-3.666667
2020-08-27;Palencia;1718;23.0;395.0;88.0;34120;42.432128,-4.520647
2020-08-27;Salamanca;5487;124.0;1373.0;384.0;37274;40.833333,-6.0
2020-08-27;Soria;3026;17.0;451.0;124.0;42173;41.666667,-2.666667
2020-08-27;Valladolid;6419;130.0;1959.0;405.0;47186;41.583333,-4.666667
2020-08-27;Zamora;1356;36.0;379.0;92.0;49275;41.75,-6.0
2020-08-27;León;4189;91.0;1763.0;424.0;24089;42.666667,-6.0
2020-08-27;Almería;4374;121.0;1520.0;69.0;XXXX;
2020-08-27;Cádiz;3036;168.0;1671.0;177.0;XXXX;
2020-08-27;Córdoba;3096;84.0;1801.0;118.0;XXXX;
2020-08-27;Granada;4760;79.0;3038.0;294.0;XXXX;
2020-08-27;Huelva;750;6.0;504.0;51.0;XXXX;
2020-08-27;Jaén;2525;37.0;1892.0;194.0;XXXX;
2020-08-27;Málaga;8375;238.0;4195.0;296.0;XXXX;
2020-08-27;Segovia;4096;36.0;947.0;215.0;40004;41.166667,-4.0
2020-08-28;Granada;4863;103.0;3039.0;295.0;XXXX;
2020-08-28;Cádiz;3165;129.0;1737.0;177.0;XXXX;
2020-08-28;Córdoba;3173;77.0;1808.0;119.0;XXXX;
2020-08-28;Burgos;5072;65.0;1050.0;219.0;9059;42.383333,-3.666667
2020-08-28;Valladolid;6567;147.0;1971.0;406.0;47186;41.583333,-4.666667
2020-08-28;Segovia;4136;39.0;949.0;215.0;40004;41.166667,-4.0
2020-08-28;León;4260;71.0;1763.0;424.0;24089;42.666667,-6.0
2020-08-28;Ávila;2561;32.0;689.0;146.0;5019;40.616092,-4.929031
2020-08-28;Soria;3031;3.0;451.0;124.0;42173;41.666667,-2.666667
2020-08-28;Salamanca;5550;62.0;1384.0;386.0;37274;40.833333,-6.0
2020-08-28;Palencia;1734;16.0;396.0;88.0;34120;42.432128,-4.520647
2020-08-28;Málaga;8658;283.0;4233.0;296.0;XXXX;
2020-08-28;Sevilla;4921;116.0;3084.0;292.0;XXXX;
2020-08-28;Huelva;768;18.0;504.0;51.0;XXXX;
2020-08-28;Jaén;2549;24.0;1898.0;194.0;XXXX;
2020-08-28;Zamora;1375;19.0;384.0;93.0;49275;41.75,-6.0
2020-08-28;Almería;4534;160.0;1538.0;71.0;XXXX;
2020-08-29;León;4377;117.0;1764.0;424.0;24089;42.666667,-6.0
2020-08-29;Valladolid;6702;133.0;1980.0;408.0;47186;41.583333,-4.666667
2020-08-29;Almería;4724;190.0;1542.0;71.0;XXXX;
2020-08-29;Sevilla;5046;125.0;3085.0;293.0;XXXX;
2020-08-29;Málaga;8891;233.0;4249.0;296.0;XXXX;
2020-08-29;Jaén;2618;69.0;1911.0;194.0;XXXX;
2020-08-29;Huelva;776;8.0;504.0;51.0;XXXX;
2020-08-29;Granada;4920;57.0;3039.0;296.0;XXXX;
2020-08-29;Córdoba;3258;85.0;1819.0;120.0;XXXX;
2020-08-29;Cádiz;3261;96.0;1739.0;179.0;XXXX;
2020-08-29;Zamora;1391;16.0;387.0;96.0;49275;41.75,-6.0
2020-08-29;Burgos;5131;59.0;1060.0;221.0;9059;42.383333,-3.666667
2020-08-29;Ávila;2597;36.0;695.0;149.0;5019;40.616092,-4.929031
2020-08-29;Salamanca;5648;98.0;1391.0;386.0;37274;40.833333,-6.0
2020-08-29;Segovia;4153;17.0;956.0;216.0;40004;41.166667,-4.0
2020-08-29;Palencia;1759;25.0;397.0;88.0;34120;42.432128,-4.520647
2020-08-29;Soria;3043;12.0;452.0;124.0;42173;41.666667,-2.666667
2020-08-30;Cádiz;3352;91.0;1770.0;179.0;XXXX;
2020-08-30;Málaga;9057;166.0;4250.0;296.0;XXXX;
2020-08-30;Huelva;800;24.0;504.0;51.0;XXXX;
2020-08-30;Granada;4959;39.0;3039.0;297.0;XXXX;
2020-08-30;Córdoba;3326;68.0;1819.0;120.0;XXXX;
2020-08-30;Almería;4808;84.0;1560.0;73.0;XXXX;
2020-08-30;Jaén;2687;69.0;1911.0;194.0;XXXX;
2020-08-30;Sevilla;5128;82.0;3085.0;293.0;XXXX;
2020-08-30;Burgos;5158;27.0;1063.0;221.0;9059;42.383333,-3.666667
2020-08-30;León;4456;79.0;1764.0;425.0;24089;42.666667,-6.0
2020-08-30;Valladolid;6831;129.0;1982.0;408.0;47186;41.583333,-4.666667
2020-08-30;Ávila;2643;46.0;697.0;151.0;5019;40.616092,-4.929031
2020-08-30;Segovia;4198;45.0;957.0;216.0;40004;41.166667,-4.0
2020-08-30;Palencia;1783;24.0;397.0;88.0;34120;42.432128,-4.520647
2020-08-30;Salamanca;5759;110.0;1393.0;386.0;37274;40.833333,-6.0
2020-08-30;Zamora;1420;29.0;387.0;96.0;49275;41.75,-6.0
2020-08-30;Soria;3061;18.0;452.0;124.0;42173;41.666667,-2.666667
2020-08-31;León;4512;56.0;1764.0;426.0;24089;42.666667,-6.0
2020-08-31;Valladolid;6921;90.0;1983.0;408.0;47186;41.583333,-4.666667
2020-08-31;Segovia;4198;0.0;958.0;217.0;40004;41.166667,-4.0
2020-08-31;Ávila;2669;26.0;699.0;153.0;5019;40.616092,-4.929031
2020-08-31;Zamora;1426;6.0;387.0;96.0;49275;41.75,-6.0
2020-08-31;Soria;3082;21.0;452.0;124.0;42173;41.666667,-2.666667
2020-08-31;Palencia;1801;18.0;397.0;88.0;34120;42.432128,-4.520647
2020-08-31;Salamanca;5834;75.0;1396.0;386.0;37274;40.833333,-6.0
2020-08-31;Granada;5058;99.0;3040.0;297.0;XXXX;
2020-08-31;Sevilla;5212;84.0;3086.0;293.0;XXXX;
2020-08-31;Málaga;9189;132.0;4255.0;297.0;XXXX;
2020-08-31;Jaén;2743;56.0;1911.0;194.0;XXXX;
2020-08-31;Huelva;823;23.0;504.0;51.0;XXXX;
2020-08-31;Córdoba;3357;31.0;1819.0;121.0;XXXX;
2020-08-31;Burgos;5223;65.0;1067.0;221.0;9059;42.383333,-3.666667
2020-08-31;Almería;4895;87.0;1603.0;74.0;XXXX;
2020-08-31;Cádiz;3433;81.0;1789.0;181.0;XXXX;
2020-09-01;Segovia;4221;22.0;958.0;217.0;40004;41.166667,-4.0
2020-09-01;Valladolid;7085;164.0;1996.0;410.0;47186;41.583333,-4.666667
2020-09-01;Zamora;1439;13.0;388.0;96.0;49275;41.75,-6.0
2020-09-01;Soria;3095;13.0;454.0;124.0;42173;41.666667,-2.666667
2020-09-01;Palencia;1816;15.0;403.0;90.0;34120;42.432128,-4.520647
2020-09-01;León;4554;42.0;1765.0;427.0;24089;42.666667,-6.0
2020-09-01;Burgos;5274;51.0;1069.0;222.0;9059;42.383333,-3.666667
2020-09-01;Salamanca;5956;121.0;1400.0;387.0;37274;40.833333,-6.0
2020-09-01;Ávila;2684;15.0;709.0;155.0;5019;40.616092,-4.929031
2020-09-01;Sevilla;5361;149.0;3096.0;293.0;XXXX;
2020-09-01;Almería;5129;234.0;1602.0;78.0;XXXX;
2020-09-01;Cádiz;3514;81.0;1790.0;181.0;XXXX;
2020-09-01;Granada;5126;68.0;3040.0;298.0;XXXX;
2020-09-01;Córdoba;3445;88.0;1826.0;121.0;XXXX;
2020-09-01;Jaén;2769;26.0;1914.0;195.0;XXXX;
2020-09-01;Huelva;823;0.0;504.0;51.0;XXXX;
2020-09-01;Málaga;9497;308.0;4284.0;298.0;XXXX;
2020-09-02;Zamora;1444;5.0;392.0;96.0;49275;41.75,-6.0
2020-09-02;Segovia;4243;21.0;960.0;217.0;40004;41.166667,-4.0
2020-09-02;Valladolid;7251;166.0;2002.0;410.0;47186;41.583333,-4.666667
2020-09-02;León;4580;26.0;1765.0;427.0;24089;42.666667,-6.0
2020-09-02;Sevilla;5480;119.0;3131.0;296.0;XXXX;
2020-09-02;Málaga;9823;326.0;4300.0;298.0;XXXX;
2020-09-02;Jaén;2800;31.0;1917.0;194.0;XXXX;
2020-09-02;Huelva;838;15.0;504.0;51.0;XXXX;
2020-09-02;Granada;5199;73.0;3043.0;298.0;XXXX;
2020-09-02;Córdoba;3532;87.0;1845.0;121.0;XXXX;
2020-09-02;Cádiz;3585;71.0;1795.0;182.0;XXXX;
2020-09-02;Almería;5291;162.0;1646.0;81.0;XXXX;
2020-09-02;Soria;3106;11.0;455.0;124.0;42173;41.666667,-2.666667
2020-09-02;Salamanca;6037;81.0;1410.0;387.0;37274;40.833333,-6.0
2020-09-02;Burgos;5351;77.0;1075.0;222.0;9059;42.383333,-3.666667
2020-09-02;Ávila;2706;22.0;713.0;155.0;5019;40.616092,-4.929031
2020-09-02;Palencia;1848;32.0;403.0;90.0;34120;42.432128,-4.520647
2020-09-03;Jaén;2870;70.0;1953.0;194.0;XXXX;
2020-09-03;Almería;5425;134.0;1669.0;82.0;XXXX;
2020-09-03;Córdoba;3607;75.0;1847.0;121.0;XXXX;
2020-09-03;Málaga;10233;410.0;4300.0;299.0;XXXX;
2020-09-03;Huelva;851;13.0;504.0;51.0;XXXX;
2020-09-03;Granada;5276;77.0;3044.0;298.0;XXXX;
2020-09-03;Burgos;5417;66.0;1079.0;223.0;9059;42.383333,-3.666667
2020-09-03;Salamanca;6068;30.0;1418.0;389.0;37274;40.833333,-6.0
2020-09-03;Segovia;4256;13.0;961.0;217.0;40004;41.166667,-4.0
2020-09-03;Ávila;2721;15.0;716.0;155.0;5019;40.616092,-4.929031
2020-09-03;León;4597;17.0;1766.0;427.0;24089;42.666667,-6.0
2020-09-03;Palencia;1861;13.0;403.0;90.0;34120;42.432128,-4.520647
2020-09-03;Soria;3112;6.0;459.0;124.0;42173;41.666667,-2.666667
2020-09-03;Zamora;1465;21.0;392.0;96.0;49275;41.75,-6.0
2020-09-03;Valladolid;7426;175.0;2015.0;411.0;47186;41.583333,-4.666667
2020-09-03;Sevilla;5605;125.0;3173.0;297.0;XXXX;
2020-09-03;Cádiz;3719;134.0;1795.0;182.0;XXXX;
2020-09-04;Burgos;5469;52.0;1080.0;223.0;9059;42.383333,-3.666667
2020-09-04;Sevilla;5797;192.0;3176.0;298.0;XXXX;
2020-09-04;Salamanca;6120;52.0;1426.0;389.0;37274;40.833333,-6.0
2020-09-04;Soria;3122;10.0;461.0;124.0;42173;41.666667,-2.666667
2020-09-04;Ávila;2771;49.0;721.0;156.0;5019;40.616092,-4.929031
2020-09-04;Valladolid;7550;123.0;2027.0;412.0;47186;41.583333,-4.666667
2020-09-04;Segovia;4299;43.0;963.0;217.0;40004;41.166667,-4.0
2020-09-04;Zamora;1561;96.0;394.0;96.0;49275;41.75,-6.0
2020-09-04;Palencia;1890;29.0;404.0;90.0;34120;42.432128,-4.520647
2020-09-04;León;4631;34.0;1766.0;427.0;24089;42.666667,-6.0
2020-09-04;Málaga;10472;239.0;4336.0;299.0;XXXX;
2020-09-04;Cádiz;3832;113.0;1799.0;183.0;XXXX;
2020-09-04;Jaén;2958;88.0;1975.0;194.0;XXXX;
2020-09-04;Huelva;861;10.0;519.0;52.0;XXXX;
2020-09-04;Granada;5384;108.0;3046.0;299.0;XXXX;
2020-09-04;Almería;5583;158.0;1754.0;84.0;XXXX;
2020-09-04;Córdoba;3722;115.0;1857.0;122.0;XXXX;
2020-09-05;Ávila;2816;45.0;724.0;157.0;5019;40.616092,-4.929031
2020-09-05;Palencia;1947;57.0;405.0;90.0;34120;42.432128,-4.520647
2020-09-05;Segovia;4350;51.0;967.0;217.0;40004;41.166667,-4.0
2020-09-05;Valladolid;7637;87.0;2037.0;413.0;47186;41.583333,-4.666667
2020-09-05;Zamora;1591;30.0;398.0;96.0;49275;41.75,-6.0
2020-09-05;León;4694;63.0;1769.0;428.0;24089;42.666667,-6.0
2020-09-05;Almería;5729;146.0;2203.0;85.0;XXXX;
2020-09-05;Cádiz;3998;166.0;1800.0;184.0;XXXX;
2020-09-05;Córdoba;3789;67.0;1865.0;123.0;XXXX;
2020-09-05;Málaga;10795;323.0;4379.0;302.0;XXXX;
2020-09-05;Huelva;885;24.0;519.0;52.0;XXXX;
2020-09-05;Jaén;2976;18.0;2036.0;194.0;XXXX;
2020-09-05;Granada;5492;108.0;3047.0;300.0;XXXX;
2020-09-05;Sevilla;5977;180.0;3177.0;298.0;XXXX;
2020-09-05;Salamanca;6239;119.0;1436.0;390.0;37274;40.833333,-6.0
2020-09-05;Burgos;5547;77.0;1084.0;224.0;9059;42.383333,-3.666667
2020-09-05;Soria;3153;31.0;467.0;124.0;42173;41.666667,-2.666667
2020-09-06;Jaén;3039;63.0;2036.0;194.0;XXXX;
2020-09-06;Granada;5518;26.0;3047.0;300.0;XXXX;
2020-09-06;Huelva;917;32.0;519.0;52.0;XXXX;
2020-09-06;Sevilla;6079;102.0;3177.0;299.0;XXXX;
2020-09-06;Palencia;1981;34.0;406.0;90.0;34120;42.432128,-4.520647
2020-09-06;Burgos;5626;79.0;1086.0;226.0;9059;42.383333,-3.666667
2020-09-06;Zamora;1621;30.0;399.0;97.0;49275;41.75,-6.0
2020-09-06;Valladolid;7676;39.0;2039.0;413.0;47186;41.583333,-4.666667
2020-09-06;Segovia;4398;48.0;967.0;217.0;40004;41.166667,-4.0
2020-09-06;Soria;3165;12.0;467.0;124.0;42173;41.666667,-2.666667
2020-09-06;Salamanca;6355;116.0;1440.0;391.0;37274;40.833333,-6.0
2020-09-06;Ávila;2868;52.0;725.0;158.0;5019;40.616092,-4.929031
2020-09-06;León;4732;35.0;1769.0;428.0;24089;42.666667,-6.0
2020-09-06;Córdoba;3897;108.0;1866.0;124.0;XXXX;
2020-09-06;Cádiz;4112;114.0;1803.0;186.0;XXXX;
2020-09-06;Almería;5811;82.0;2341.0;87.0;XXXX;
2020-09-06;Málaga;10949;154.0;4382.0;302.0;XXXX;
2020-09-07;Córdoba;3951;54.0;1866.0;124.0;XXXX;
2020-09-07;Granada;5589;71.0;3047.0;302.0;XXXX;
2020-09-07;Huelva;924;7.0;519.0;52.0;XXXX;
2020-09-07;Jaén;3090;51.0;2036.0;194.0;XXXX;
2020-09-07;Málaga;11075;126.0;4385.0;303.0;XXXX;
2020-09-07;Sevilla;6210;131.0;3205.0;300.0;XXXX;
2020-09-07;Zamora;1652;31.0;400.0;97.0;49275;41.75,-6.0
2020-09-07;Ávila;2902;34.0;726.0;159.0;5019;40.616092,-4.929031
2020-09-07;Palencia;2015;34.0;406.0;90.0;34120;42.432128,-4.520647
2020-09-07;Soria;3190;25.0;467.0;124.0;42173;41.666667,-2.666667
2020-09-07;Burgos;5689;63.0;1086.0;226.0;9059;42.383333,-3.666667
2020-09-07;Almería;5936;125.0;2432.0;88.0;XXXX;
2020-09-07;León;4783;51.0;1770.0;429.0;24089;42.666667,-6.0
2020-09-07;Salamanca;6448;93.0;1445.0;393.0;37274;40.833333,-6.0
2020-09-07;Segovia;4460;61.0;968.0;217.0;40004;41.166667,-4.0
2020-09-07;Valladolid;7732;56.0;2043.0;414.0;47186;41.583333,-4.666667
2020-09-07;Cádiz;4210;98.0;1828.0;190.0;XXXX;
2020-09-08;León;4882;98.0;1772.0;429.0;24089;42.666667,-6.0
2020-09-08;Salamanca;6593;145.0;1455.0;393.0;37274;40.833333,-6.0
2020-09-08;Almería;6127;191.0;2570.0;89.0;XXXX;
2020-09-08;Cádiz;4313;103.0;1884.0;190.0;XXXX;
2020-09-08;Córdoba;3987;36.0;1915.0;124.0;XXXX;
2020-09-08;Granada;5755;166.0;3051.0;302.0;XXXX;
2020-09-08;Huelva;938;14.0;519.0;52.0;XXXX;
2020-09-08;Jaén;3160;70.0;2061.0;194.0;XXXX;
2020-09-08;Palencia;2056;41.0;410.0;90.0;34120;42.432128,-4.520647
2020-09-08;Valladolid;7827;95.0;2064.0;416.0;47186;41.583333,-4.666667
2020-09-08;Ávila;2941;39.0;729.0;159.0;5019;40.616092,-4.929031
2020-09-08;Zamora;1691;39.0;404.0;98.0;49275;41.75,-6.0
2020-09-08;Soria;3198;7.0;468.0;124.0;42173;41.666667,-2.666667
2020-09-08;Burgos;5777;88.0;1093.0;226.0;9059;42.383333,-3.666667
2020-09-08;Segovia;4493;33.0;969.0;217.0;40004;41.166667,-4.0
2020-09-08;Sevilla;6361;151.0;3222.0;303.0;XXXX;
2020-09-08;Málaga;11383;308.0;4405.0;307.0;XXXX;
2020-09-09;León;4908;25.0;1772.0;429.0;24089;42.666667,-6.0
2020-09-09;Jaén;3202;42.0;2119.0;194.0;XXXX;
2020-09-09;Valladolid;7932;105.0;2067.0;417.0;47186;41.583333,-4.666667
2020-09-09;Salamanca;6648;55.0;1461.0;395.0;37274;40.833333,-6.0
2020-09-09;Burgos;5793;16.0;1097.0;226.0;9059;42.383333,-3.666667
2020-09-09;Segovia;4537;44.0;969.0;217.0;40004;41.166667,-4.0
2020-09-09;Palencia;2109;53.0;410.0;90.0;34120;42.432128,-4.520647
2020-09-09;Málaga;11518;135.0;4420.0;308.0;XXXX;
2020-09-09;Soria;3220;20.0;469.0;124.0;42173;41.666667,-2.666667
2020-09-09;Zamora;1695;4.0;408.0;98.0;49275;41.75,-6.0
2020-09-09;Almería;6214;87.0;2736.0;92.0;XXXX;
2020-09-09;Cádiz;4422;109.0;1899.0;191.0;XXXX;
2020-09-09;Córdoba;4038;51.0;1915.0;124.0;XXXX;
2020-09-09;Granada;5930;175.0;3051.0;302.0;XXXX;
2020-09-09;Huelva;970;32.0;519.0;52.0;XXXX;
2020-09-09;Ávila;2969;28.0;731.0;159.0;5019;40.616092,-4.929031
2020-09-09;Sevilla;6511;150.0;3223.0;303.0;XXXX;
2020-09-10;Almería;6370;156.0;2826.0;95.0;XXXX;
2020-09-10;Cádiz;4541;119.0;1973.0;192.0;XXXX;
2020-09-10;Córdoba;4099;61.0;1916.0;124.0;XXXX;
2020-09-10;Zamora;1765;70.0;410.0;99.0;49275;41.75,-6.0
2020-09-10;Salamanca;6680;32.0;1474.0;395.0;37274;40.833333,-6.0
2020-09-10;León;5058;150.0;1775.0;429.0;24089;42.666667,-6.0
2020-09-10;Valladolid;8039;107.0;2079.0;417.0;47186;41.583333,-4.666667
2020-09-10;Ávila;3004;35.0;735.0;160.0;5019;40.616092,-4.929031
2020-09-10;Burgos;5942;148.0;1102.0;228.0;9059;42.383333,-3.666667
2020-09-10;Segovia;4580;43.0;969.0;217.0;40004;41.166667,-4.0
2020-09-10;Soria;3232;12.0;474.0;125.0;42173;41.666667,-2.666667
2020-09-10;Granada;6006;76.0;3052.0;303.0;XXXX;
2020-09-10;Jaén;3292;90.0;2132.0;196.0;XXXX;
2020-09-10;Palencia;2113;4.0;412.0;91.0;34120;42.432128,-4.520647
2020-09-10;Huelva;978;8.0;523.0;52.0;XXXX;
2020-09-10;Málaga;11811;293.0;4439.0;315.0;XXXX;
2020-09-10;Sevilla;6686;175.0;3234.0;305.0;XXXX;
2020-09-11;Córdoba;4171;72.0;1926.0;124.0;XXXX;
2020-09-11;Granada;6149;143.0;3072.0;303.0;XXXX;
2020-09-11;Huelva;1004;26.0;532.0;52.0;XXXX;
2020-09-11;Jaén;3384;92.0;2133.0;197.0;XXXX;
2020-09-11;Málaga;12293;482.0;4449.0;316.0;XXXX;
2020-09-11;Sevilla;6885;199.0;3234.0;309.0;XXXX;
2020-09-11;Cádiz;4677;136.0;1977.0;192.0;XXXX;
2020-09-11;Zamora;1776;11.0;411.0;99.0;49275;41.75,-6.0
2020-09-11;Palencia;2157;44.0;413.0;91.0;34120;42.432128,-4.520647
2020-09-11;Valladolid;8166;127.0;2086.0;417.0;47186;41.583333,-4.666667
2020-09-11;Burgos;6067;124.0;1107.0;229.0;9059;42.383333,-3.666667
2020-09-11;Ávila;3021;17.0;737.0;160.0;5019;40.616092,-4.929031
2020-09-11;Soria;3246;14.0;476.0;125.0;42173;41.666667,-2.666667
2020-09-11;Segovia;4620;40.0;973.0;217.0;40004;41.166667,-4.0
2020-09-11;Salamanca;6733;53.0;1484.0;396.0;37274;40.833333,-6.0
2020-09-11;Almería;6467;97.0;2839.0;96.0;XXXX;
2020-09-11;León;5207;149.0;1775.0;429.0;24089;42.666667,-6.0
2020-09-12;Salamanca;6900;167.0;1500.0;397.0;37274;40.833333,-6.0
2020-09-12;Ávila;3076;55.0;746.0;160.0;5019;40.616092,-4.929031
2020-09-12;Valladolid;8325;158.0;2101.0;419.0;47186;41.583333,-4.666667
2020-09-12;Zamora;1865;89.0;414.0;100.0;49275;41.75,-6.0
2020-09-12;Burgos;6255;184.0;1111.0;229.0;9059;42.383333,-3.666667
2020-09-12;León;5350;143.0;1778.0;429.0;24089;42.666667,-6.0
2020-09-12;Palencia;2222;65.0;413.0;91.0;34120;42.432128,-4.520647
2020-09-12;Segovia;4674;54.0;976.0;217.0;40004;41.166667,-4.0
2020-09-12;Soria;3261;15.0;480.0;125.0;42173;41.666667,-2.666667
2020-09-12;Cádiz;4820;143.0;2036.0;192.0;XXXX;
2020-09-12;Córdoba;4279;108.0;1929.0;125.0;XXXX;
2020-09-12;Granada;6227;78.0;3102.0;304.0;XXXX;
2020-09-12;Huelva;1032;28.0;537.0;53.0;XXXX;
2020-09-12;Jaén;3421;37.0;2147.0;198.0;XXXX;
2020-09-12;Málaga;12667;374.0;4521.0;320.0;XXXX;
2020-09-12;Sevilla;7094;209.0;3239.0;314.0;XXXX;
2020-09-12;Almería;6629;162.0;2868.0;97.0;XXXX;
2020-09-13;Córdoba;4431;152.0;1951.0;125.0;XXXX;
2020-09-13;Segovia;4767;93.0;976.0;217.0;40004;41.166667,-4.0
2020-09-13;Salamanca;7036;136.0;1502.0;398.0;37274;40.833333,-6.0
2020-09-13;Burgos;6291;36.0;1114.0;230.0;9059;42.383333,-3.666667
2020-09-13;Ávila;3100;24.0;748.0;161.0;5019;40.616092,-4.929031
2020-09-13;Valladolid;8430;105.0;2104.0;421.0;47186;41.583333,-4.666667
2020-09-13;León;5473;123.0;1778.0;429.0;24089;42.666667,-6.0
2020-09-13;Soria;3280;19.0;480.0;125.0;42173;41.666667,-2.666667
2020-09-13;Sevilla;7245;151.0;3259.0;314.0;XXXX;
2020-09-13;Málaga;12783;116.0;4649.0;320.0;XXXX;
2020-09-13;Zamora;1895;30.0;416.0;102.0;49275;41.75,-6.0
2020-09-13;Jaén;3510;89.0;2146.0;198.0;XXXX;
2020-09-13;Granada;6298;71.0;3168.0;304.0;XXXX;
2020-09-13;Cádiz;4894;74.0;2040.0;192.0;XXXX;
2020-09-13;Almería;6684;55.0;2873.0;97.0;XXXX;
2020-09-13;Huelva;1066;34.0;540.0;53.0;XXXX;
2020-09-13;Palencia;2288;66.0;414.0;92.0;34120;42.432128,-4.520647
2020-09-14;Granada;6324;26.0;3318.0;306.0;XXXX;
2020-09-14;Almería;6737;53.0;2920.0;98.0;XXXX;
2020-09-14;Cádiz;4956;62.0;2064.0;192.0;XXXX;
2020-09-14;Córdoba;4565;134.0;1983.0;128.0;XXXX;
2020-09-14;Sevilla;7355;110.0;3317.0;314.0;XXXX;
2020-09-14;Huelva;1088;22.0;540.0;53.0;XXXX;
2020-09-14;Jaén;3564;54.0;2148.0;198.0;XXXX;
2020-09-14;Málaga;12967;184.0;4706.0;320.0;XXXX;
2020-09-14;León;5546;73.0;1778.0;429.0;24089;42.666667,-6.0
2020-09-14;Soria;3315;35.0;480.0;125.0;42173;41.666667,-2.666667
2020-09-14;Salamanca;7103;67.0;1506.0;400.0;37274;40.833333,-6.0
2020-09-14;Palencia;2312;24.0;416.0;93.0;34120;42.432128,-4.520647
2020-09-14;Burgos;6402;111.0;1115.0;231.0;9059;42.383333,-3.666667
2020-09-14;Segovia;4807;40.0;977.0;217.0;40004;41.166667,-4.0
2020-09-14;Valladolid;8554;124.0;2105.0;421.0;47186;41.583333,-4.666667
2020-09-14;Zamora;1927;32.0;419.0;105.0;49275;41.75,-6.0
2020-09-14;Ávila;3160;60.0;749.0;161.0;5019;40.616092,-4.929031
2020-09-15;Salamanca;7266;163.0;1513.0;400.0;37274;40.833333,-6.0
2020-09-15;Almería;6862;125.0;3011.0;99.0;XXXX;
2020-09-15;Cádiz;5103;147.0;2115.0;193.0;XXXX;
2020-09-15;Córdoba;4652;87.0;2000.0;130.0;XXXX;
2020-09-15;Granada;6395;71.0;3391.0;306.0;XXXX;
